"不能说的秘密","white
	
	
    
	
    
","以前喜欢这首歌的歌词是，最美的不是下雨天，是曾与你躲过雨的屋檐。而现在喜欢的是，你说把爱渐渐放下会走更远！","2016年3月29日 17:32","13478"
"不能说的秘密","阿橘正传
	
	
    
","从前只知道“最美的不是下雨天，是曾与你躲过伞的屋檐”，现在知道了“把爱渐渐放下会走更远，又何必去改变已错过的时间”。","2016年2月15日 00:23","4095"
"不能说的秘密","書生
	
	
    
","最经典的一句：最美的不是下雨天，是曾与你躲过雨的屋檐[大哭][大哭]    作为一个标准杰迷，我觉得杰伦每首歌都要留下我评论的脚步[呲牙][坏笑]","2017年2月25日 21:16","2674"
"不能说的秘密","小鱼吃大鱼
	
	
    
","杰伦的歌，从小听到大，代表了很多人的青春岁月，很庆幸，能有这些歌声成为那些青春日子里的主旋律。","2016年3月11日 11:31","1748"
"不能说的秘密","！
	
	
    
","“最美的不是下雨天，是在與你躲過雨的屋簷”《不能說的秘密》琴聲無論是在歌曲中還是在電影中，都是那麼地優美。","2016年1月27日 05:07","944"
"不能说的秘密","喵小懒""
	
	
    
","暗恋着一个人，他说周杰伦可能是这个时代最后一个天王，他喜欢着周杰伦，而我喜欢着他，想和他有着一丝丝联系","2016年6月17日 10:48","415"
"不能说的秘密","小小
	
	
    
","最美的不是下雨天，是曾与你躲过雨的屋檐。
平淡的语言，最美的情话","2016年2月9日 15:18","180"
"不能说的秘密","苏格拉没有底
	
	
    
","“说了再见却发现再也见不到，我不能就这样忍着痛离不掉”周杰伦的《说了再见》说明对失去的过去我们只能接受现实而不是去抱怨这惨痛的命运，只有去努力去面对，才有更好的人生→_→《稻香》告诉我们“对这个世界如果你有太多抱怨，跌倒了就不敢往前走，为什么，人为什么要这么脆弱堕落？请你打开电视看看多少人为生命而在努力勇敢的走下去，我们是不是该知足——珍惜一切就都会拥有”","2016年6月6日 20:47","161"
"不能说的秘密","L
	
	
    
","《不能说的秘密》这部电影真的被严重低估了。有多少人盼着重映的把我顶上去，谢谢","2018年2月14日 16:06","115"
"不能说的秘密",";-)
	
	
    
","十年之前第一次看《不能说的秘密》，电影没有看懂，可是里面的音乐却让我认识并喜欢上了一个叫周杰伦的人；十年过去了，昨天我又看了一遍《不能说的秘密》，看懂了叶湘伦，也看懂了路小雨，电影没有变，我喜欢周杰伦也没有变。再过十年，或许那个时候我已经有了自己的家庭，我还是会回来再看一遍，因为那个时候的我，喜欢周杰伦还是不会变。杰伦，一生的偶像","2017年4月30日 15:29","97"
